experiment,evidence_role,source_artifact,comparison,metric,group_a,group_b,n_a,n_b,mean_a,mean_b,delta,relative_delta_pct,ci95_low_delta,ci95_high_delta,descriptive_only,interpretation,claim_boundary
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_strict_vs_default_C100_F0.2,react_recovered_success,plangate_adaptive_strict,plangate_adaptive_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_strict_vs_default_C100_F0.2,avoided_replay_steps,plangate_adaptive_strict,plangate_adaptive_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_strict_vs_default_C100_F0.2,duplicate_side_effect,plangate_adaptive_strict,plangate_adaptive_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.0,workflow_success_rate,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.228333,0.150000,0.078333,52.222222,0.065000,0.085000,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.0,admitted_success_rate,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.923218,1.000000,-0.076782,-7.678167,-0.188679,-0.020833,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.0,cascade_failed,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,4.000000,0.000000,4.000000,,1.000000,10.000000,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.0,wasted_service_ms,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,11.633333,0.000000,11.633333,,2.800000,28.500000,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.0,p95_ms,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,698.778667,683.955000,14.823667,2.167345,-1.644667,32.111000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.0,effective_goodput,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,14.998233,10.250333,4.747900,46.319469,2.747967,6.256800,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.0,react_recovered_success,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.0,avoided_replay_steps,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.0,duplicate_side_effect,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.1,workflow_success_rate,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.200000,0.128333,0.071667,55.844156,0.046667,0.093333,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.1,admitted_success_rate,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.766876,0.855556,-0.088680,-10.365154,-0.212393,0.035034,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.1,cascade_failed,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,12.333333,4.333333,8.000000,184.615385,1.666667,13.333333,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.1,wasted_service_ms,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,1043.600000,1332.533333,-288.933333,-21.683010,-1284.133333,676.366667,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.1,p95_ms,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,687.136333,628.317333,58.819000,9.361352,-11.887000,129.525000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.1,effective_goodput,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,13.243400,9.178100,4.065300,44.293481,3.839700,4.235767,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.1,react_recovered_success,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,1.333333,1.333333,0.000000,0.000000,-0.666667,0.666667,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.1,avoided_replay_steps,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,4.666667,6.000000,-1.333333,-22.222222,-5.666667,3.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.1,duplicate_side_effect,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.2,workflow_success_rate,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.193333,0.128333,0.065000,50.649351,0.041667,0.088333,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.2,admitted_success_rate,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.762031,0.844803,-0.082772,-9.797827,-0.198909,0.004787,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.2,cascade_failed,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,12.000000,4.666667,7.333333,157.142857,4.666667,10.666667,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.2,wasted_service_ms,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,1693.833333,1432.233333,261.600000,18.265180,-1402.533333,1842.100000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.2,p95_ms,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,630.650333,573.208667,57.441667,10.021074,19.262000,120.732333,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.2,effective_goodput,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,13.337767,8.958467,4.379300,48.884482,1.967167,6.294567,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.2,react_recovered_success,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,3.666667,1.666667,2.000000,120.000000,1.333333,2.666667,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.2,avoided_replay_steps,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,10.000000,4.333333,5.666667,130.769231,2.000000,8.666667,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C50_F0.2,duplicate_side_effect,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.0,workflow_success_rate,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.226667,0.150000,0.076667,51.111111,0.060000,0.090000,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.0,admitted_success_rate,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.944444,1.000000,-0.055556,-5.555567,-0.125000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.0,cascade_failed,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,2.666667,0.000000,2.666667,,0.000000,6.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.0,wasted_service_ms,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,182.400000,0.000000,182.400000,,0.000000,344.100000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.0,p95_ms,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,648.994000,644.907333,4.086667,0.633683,-69.507000,77.680333,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.0,effective_goodput,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,15.429633,10.497167,4.932467,46.988552,2.871067,7.330633,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.0,react_recovered_success,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.0,avoided_replay_steps,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.0,duplicate_side_effect,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.1,workflow_success_rate,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.218333,0.135000,0.083333,61.728395,0.071667,0.095000,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.1,admitted_success_rate,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.909722,0.900000,0.009722,1.080185,-0.058334,0.070833,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.1,cascade_failed,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,4.333333,3.000000,1.333333,44.444444,-1.000000,3.666667,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.1,wasted_service_ms,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,454.866667,1286.466667,-831.600000,-64.642172,-2217.600000,450.166667,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.1,p95_ms,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,652.805000,563.265000,89.540000,15.896603,55.009667,117.386000,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.1,effective_goodput,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,14.981567,9.314267,5.667300,60.845370,4.646767,6.753500,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.1,react_recovered_success,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.666667,1.333333,-0.666667,-50.000000,-1.333333,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.1,avoided_replay_steps,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,3.333333,5.666667,-2.333333,-41.176471,-5.666667,1.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.1,duplicate_side_effect,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.2,workflow_success_rate,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.208333,0.136667,0.071667,52.439024,0.053333,0.088333,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.2,admitted_success_rate,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.868056,0.911111,-0.043055,-4.725586,-0.129167,0.043056,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.2,cascade_failed,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,6.333333,2.666667,3.666667,137.500000,0.333333,7.333333,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.2,wasted_service_ms,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,2101.466667,552.566667,1548.900000,280.310068,1179.266667,2054.866667,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.2,p95_ms,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,579.802000,464.990000,114.812000,24.691284,15.477333,214.146667,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.2,effective_goodput,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,13.729567,9.346267,4.383300,46.898940,2.618267,6.448200,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.2,react_recovered_success,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,3.333333,3.666667,-0.333333,-9.090909,-2.666667,2.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.2,avoided_replay_steps,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,13.333333,15.000000,-1.666667,-11.111111,-16.000000,11.333333,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_light_vs_default_C100_F0.2,duplicate_side_effect,plangate_adaptive_react_recovery_light,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.0,workflow_success_rate,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,0.080000,0.150000,-0.070000,-46.666667,-0.070000,-0.070000,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.0,admitted_success_rate,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.0,cascade_failed,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.0,wasted_service_ms,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.0,p95_ms,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,670.584667,683.955000,-13.370333,-1.954856,-35.268333,8.527667,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.0,effective_goodput,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,5.666067,10.250333,-4.584267,-44.723098,-5.217500,-4.019000,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.0,react_recovered_success,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.0,avoided_replay_steps,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.0,duplicate_side_effect,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.1,workflow_success_rate,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,0.078333,0.128333,-0.050000,-38.961039,-0.066667,-0.040000,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.1,admitted_success_rate,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,0.979167,0.855556,0.123611,14.448037,0.012500,0.200000,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.1,cascade_failed,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,0.333333,4.333333,-4.000000,-92.307692,-6.000000,-0.666667,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.1,wasted_service_ms,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,243.066667,1332.533333,-1089.466667,-81.759055,-1794.933333,-485.000000,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.1,p95_ms,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,512.381667,628.317333,-115.935667,-18.451770,-176.622667,-65.232667,false,positive_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.1,effective_goodput,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,6.174333,9.178100,-3.003767,-32.727543,-3.419100,-2.561000,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.1,react_recovered_success,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,1.333333,1.333333,0.000000,0.000000,-0.666667,0.666667,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.1,avoided_replay_steps,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,6.333333,6.000000,0.333333,5.555556,-3.666667,4.333333,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.1,duplicate_side_effect,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,0.000000,0.000000,0.000000,,0.000000,0.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.2,workflow_success_rate,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,0.065000,0.128333,-0.063333,-49.350649,-0.083333,-0.043333,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.2,admitted_success_rate,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,0.799020,0.844803,-0.045783,-5.419409,-0.230455,0.150000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.2,cascade_failed,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,3.333333,4.666667,-1.333333,-28.571429,-5.333333,3.000000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.2,wasted_service_ms,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,944.500000,1432.233333,-487.733333,-34.054041,-2027.266667,1051.800000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.2,p95_ms,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,488.854667,573.208667,-84.354000,-14.716107,-259.490667,47.268000,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.2,effective_goodput,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,4.573833,8.958467,-4.384633,-48.944016,-6.682500,-2.592367,false,negative_for_group_a,"Robustness/sensitivity only, not best-parameter selection."
config_sensitivity,configuration_sensitivity,config_sensitivity_v1,config_adaptive_react_recovery_strict_vs_default_C50_F0.2,react_recovered_success,plangate_adaptive_react_recovery_strict,plangate_adaptive_react_recovery_default,3,3,1.333333,1.666667,-0.333333,-20.000000,-1.000000,0.333333,false,mixed_or_boundary,"Robustness/sensitivity only, not best-parameter selection."
