experiment,group_key,metric,n,mean,std,ci95_low,ci95_high,source_csv,descriptive_only,evidence_role
exp1_core,gateway=ng,success,5,28.200000,3.962323,24.800000,31.000000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=ng,rejected_s0,5,308.400000,7.602631,301.600000,312.600000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=ng,cascade_failed,5,163.400000,6.767570,158.400000,169.000000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=ng,effective_goodput_s,5,16.348000,2.765080,14.226000,18.470000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=ng,p50_ms,5,1015.540000,0.482701,1015.180000,1015.940000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=ng,p95_ms,5,1984.100000,11.491301,1974.580000,1992.720000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=plangate_full,success,5,84.400000,7.503333,78.400000,90.200000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=plangate_full,rejected_s0,5,415.400000,7.829432,409.200000,421.800000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=plangate_full,cascade_failed,5,0.200000,0.447214,0.000000,0.600000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=plangate_full,effective_goodput_s,5,54.760000,7.113160,48.490000,59.794000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=plangate_full,p50_ms,5,3.620000,1.084896,2.900000,4.560000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=plangate_full,p95_ms,5,864.200000,91.316674,806.720000,947.840000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=sbac,success,5,68.800000,1.643168,67.400000,69.800000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=sbac,rejected_s0,5,383.600000,3.209361,381.200000,386.200000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=sbac,cascade_failed,5,47.600000,3.209361,44.800000,49.400000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=sbac,effective_goodput_s,5,45.358000,0.543434,45.000000,45.830000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=sbac,p50_ms,5,371.040000,131.355312,263.940000,458.200000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=sbac,p95_ms,5,1379.100000,31.231314,1355.500000,1402.660000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=srl,success,5,43.200000,3.563706,40.400000,46.000000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=srl,rejected_s0,5,314.000000,5.147815,310.000000,318.000000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=srl,cascade_failed,5,142.800000,3.898718,140.000000,146.000000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=srl,effective_goodput_s,5,24.856000,2.300985,23.188000,26.784000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=srl,p50_ms,5,1014.580000,0.449444,1014.240000,1014.960000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp1_core,gateway=srl,p95_ms,5,1913.180000,13.020637,1903.220000,1923.140000,artifact_results/mock_regression_p4_refresh_v1/exp1_core_summary.csv,false,core_or_boundary
exp4_ablation,gateway=plangate_full,success,5,88.600000,7.829432,82.400000,94.800000,artifact_results/mock_regression_p4_refresh_v1/exp4_ablation_summary.csv,false,core_or_boundary
exp4_ablation,gateway=plangate_full,cascade_failed,5,0.000000,0.000000,0.000000,0.000000,artifact_results/mock_regression_p4_refresh_v1/exp4_ablation_summary.csv,false,core_or_boundary
exp4_ablation,gateway=plangate_full,effective_goodput_s,5,56.846000,3.305901,54.350000,59.368000,artifact_results/mock_regression_p4_refresh_v1/exp4_ablation_summary.csv,false,core_or_boundary
exp4_ablation,gateway=plangate_full,p95_ms,5,880.920000,101.314471,814.280000,971.180000,artifact_results/mock_regression_p4_refresh_v1/exp4_ablation_summary.csv,false,core_or_boundary
exp4_ablation,gateway=wo_budgetlock,success,5,21.200000,1.923538,19.600000,22.400000,artifact_results/mock_regression_p4_refresh_v1/exp4_ablation_summary.csv,false,core_or_boundary
exp4_ablation,gateway=wo_budgetlock,cascade_failed,5,8.800000,1.923538,7.600000,10.400000,artifact_results/mock_regression_p4_refresh_v1/exp4_ablation_summary.csv,false,core_or_boundary
exp4_ablation,gateway=wo_budgetlock,effective_goodput_s,5,10.952000,1.223405,9.986000,11.868000,artifact_results/mock_regression_p4_refresh_v1/exp4_ablation_summary.csv,false,core_or_boundary
exp4_ablation,gateway=wo_budgetlock,p95_ms,5,156.860000,0.391152,156.600000,157.200000,artifact_results/mock_regression_p4_refresh_v1/exp4_ablation_summary.csv,false,core_or_boundary
exp4_ablation,gateway=wo_sessioncap,success,5,98.000000,5.744563,93.200000,102.200000,artifact_results/mock_regression_p4_refresh_v1/exp4_ablation_summary.csv,false,core_or_boundary
exp4_ablation,gateway=wo_sessioncap,cascade_failed,5,3.600000,1.140175,2.600000,4.400000,artifact_results/mock_regression_p4_refresh_v1/exp4_ablation_summary.csv,false,core_or_boundary
exp4_ablation,gateway=wo_sessioncap,effective_goodput_s,5,57.036000,2.174449,55.264000,58.656000,artifact_results/mock_regression_p4_refresh_v1/exp4_ablation_summary.csv,false,core_or_boundary
exp4_ablation,gateway=wo_sessioncap,p95_ms,5,1189.020000,27.269617,1170.420000,1213.640000,artifact_results/mock_regression_p4_refresh_v1/exp4_ablation_summary.csv,false,core_or_boundary
exp8_discount_diagnostic,gateway=plangate_exponential,success,5,5.000000,1.414214,3.800000,6.200000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_exponential,cascade_failed,5,25.000000,1.414214,23.800000,26.200000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_exponential,effective_goodput_s,5,0.418000,0.163156,0.304000,0.560000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_exponential,p95_ms,5,14.500000,14.707311,5.420000,28.000000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_linear,success,5,4.600000,1.341641,3.600000,5.600000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_linear,cascade_failed,5,25.400000,1.341641,24.400000,26.400000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_linear,effective_goodput_s,5,0.390000,0.139821,0.290000,0.492000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_linear,p95_ms,5,13.920000,19.275295,5.220000,31.180000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_logarithmic,success,5,3.400000,1.516575,2.200000,4.600000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_logarithmic,cascade_failed,5,26.600000,1.516575,25.400000,27.800000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_logarithmic,effective_goodput_s,5,0.302000,0.214290,0.156000,0.490000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_logarithmic,p95_ms,5,5.520000,0.408656,5.240000,5.880000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_quadratic,success,5,3.200000,1.095445,2.400000,4.200000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_quadratic,cascade_failed,5,26.800000,1.095445,25.800000,27.600000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_quadratic,effective_goodput_s,5,0.288000,0.142548,0.188000,0.416000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
exp8_discount_diagnostic,gateway=plangate_quadratic,p95_ms,5,5.400000,0.122474,5.320000,5.500000,artifact_results/mock_regression_p4_refresh_v1/exp8_discountablation_summary.csv,false,diagnostic
p3_mechanism,gateway=plangate_full,success,3,192.333333,3.055050,189.000000,195.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=plangate_full,cascade_failed,3,7.666667,3.055050,5.000000,11.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=plangate_full,recovery_success,3,38.000000,1.732051,37.000000,40.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=plangate_full,amendment_success,3,7.666667,0.577350,7.000000,8.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=plangate_full,commitment_issued,3,194.666667,2.309401,192.000000,196.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_amendment,success,3,183.000000,3.000000,180.000000,186.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_amendment,cascade_failed,3,17.000000,3.000000,14.000000,20.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_amendment,recovery_success,3,29.666667,2.309401,27.000000,31.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_amendment,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_amendment,commitment_issued,3,193.333333,1.527525,192.000000,195.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_commitment,success,3,178.666667,0.577350,178.000000,179.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_commitment,cascade_failed,3,21.333333,0.577350,21.000000,22.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_commitment,recovery_success,3,28.333333,0.577350,28.000000,29.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_commitment,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_commitment,commitment_issued,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_recovery,success,3,158.000000,1.732051,156.000000,159.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_recovery,cascade_failed,3,42.000000,1.732051,41.000000,44.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_recovery,recovery_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_recovery,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_mechanism,gateway=wo_recovery,commitment_issued,3,196.666667,0.577350,196.000000,197.000000,artifact_results/p3_failure_mechanism_ablation_v1/p3_failure_mechanism_ablation_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=plangate_full,success,3,184.666667,8.386497,175.000000,190.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=plangate_full,cascade_failed,3,15.333333,8.386497,10.000000,25.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=plangate_full,recovery_success,3,17.666667,1.154701,17.000000,19.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=plangate_full,amendment_success,3,2.000000,0.000000,2.000000,2.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=plangate_full,commitment_issued,3,186.666667,7.571878,178.000000,192.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_amendment,success,3,188.333333,4.163332,185.000000,193.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_amendment,cascade_failed,3,11.666667,4.163332,7.000000,15.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_amendment,recovery_success,3,16.333333,1.527525,15.000000,18.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_amendment,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_amendment,commitment_issued,3,192.000000,3.000000,189.000000,195.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_commitment,success,3,187.333333,2.081666,185.000000,189.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_commitment,cascade_failed,3,12.666667,2.081666,11.000000,15.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_commitment,recovery_success,3,14.333333,5.507571,8.000000,18.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_commitment,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_commitment,commitment_issued,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_recovery,success,3,170.333333,7.234178,162.000000,175.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_recovery,cascade_failed,3,29.666667,7.234178,25.000000,38.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_recovery,recovery_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_recovery,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.1|gateway=wo_recovery,commitment_issued,3,190.666667,9.291573,180.000000,197.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=plangate_full,success,3,191.666667,3.511885,188.000000,195.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=plangate_full,cascade_failed,3,8.333333,3.511885,5.000000,12.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=plangate_full,recovery_success,3,19.333333,0.577350,19.000000,20.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=plangate_full,amendment_success,3,3.666667,0.577350,3.000000,4.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=plangate_full,commitment_issued,3,192.000000,3.000000,189.000000,195.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_amendment,success,3,179.000000,7.937254,173.000000,188.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_amendment,cascade_failed,3,21.000000,7.937254,12.000000,27.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_amendment,recovery_success,3,12.333333,3.511885,9.000000,16.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_amendment,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_amendment,commitment_issued,3,186.333333,5.507571,181.000000,192.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_commitment,success,3,176.000000,1.000000,175.000000,177.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_commitment,cascade_failed,3,24.000000,1.000000,23.000000,25.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_commitment,recovery_success,3,14.666667,1.154701,14.000000,16.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_commitment,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_commitment,commitment_issued,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_recovery,success,3,148.666667,43.038742,99.000000,175.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_recovery,cascade_failed,3,51.333333,43.038742,25.000000,101.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_recovery,recovery_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_recovery,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.1|amendment_rate=0.2|gateway=wo_recovery,commitment_issued,3,169.000000,43.301270,119.000000,194.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=plangate_full,success,3,188.666667,4.163332,184.000000,192.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=plangate_full,cascade_failed,3,11.333333,4.163332,8.000000,16.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=plangate_full,recovery_success,3,36.333333,0.577350,36.000000,37.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=plangate_full,amendment_success,3,3.666667,0.577350,3.000000,4.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=plangate_full,commitment_issued,3,191.000000,3.000000,188.000000,194.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_amendment,success,3,184.666667,3.055050,182.000000,188.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_amendment,cascade_failed,3,15.333333,3.055050,12.000000,18.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_amendment,recovery_success,3,33.666667,2.516611,31.000000,36.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_amendment,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_amendment,commitment_issued,3,191.000000,1.000000,190.000000,192.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_commitment,success,3,184.000000,2.000000,182.000000,186.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_commitment,cascade_failed,3,16.000000,2.000000,14.000000,18.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_commitment,recovery_success,3,30.666667,2.886751,29.000000,34.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_commitment,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_commitment,commitment_issued,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_recovery,success,3,155.666667,4.932883,150.000000,159.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_recovery,cascade_failed,3,44.333333,4.932883,41.000000,50.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_recovery,recovery_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_recovery,amendment_success,3,0.000000,0.000000,0.000000,0.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.1|gateway=wo_recovery,commitment_issued,3,193.000000,7.810250,184.000000,198.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
p3_grid,failure_rate=0.2|amendment_rate=0.2|gateway=plangate_full,success,3,191.666667,3.785939,189.000000,196.000000,artifact_results/p3_failure_amendment_grid_v1/p3_failure_amendment_grid_summary.csv,false,core_or_boundary
