target,mode,concurrency,cohort,gateway_latency_us,cdf
plangate_full,plan_and_solve,40,all_requests,367346.000,0.494227
plangate_full,plan_and_solve,40,all_requests,367800.000,0.494600
plangate_full,plan_and_solve,40,all_requests,368170.000,0.494972
plangate_full,plan_and_solve,40,all_requests,369544.000,0.495345
plangate_full,plan_and_solve,40,all_requests,370302.000,0.495717
plangate_full,plan_and_solve,40,all_requests,371713.000,0.496089
plangate_full,plan_and_solve,40,all_requests,373308.000,0.496462
plangate_full,plan_and_solve,40,all_requests,373581.000,0.496834
plangate_full,plan_and_solve,40,all_requests,374052.000,0.497207
plangate_full,plan_and_solve,40,all_requests,374159.000,0.497579
plangate_full,plan_and_solve,40,all_requests,374767.000,0.497952
plangate_full,plan_and_solve,40,all_requests,374789.000,0.498324
plangate_full,plan_and_solve,40,all_requests,376496.000,0.498696
plangate_full,plan_and_solve,40,all_requests,378047.000,0.499069
plangate_full,plan_and_solve,40,all_requests,378460.000,0.499441
plangate_full,plan_and_solve,40,all_requests,378626.000,0.499814
plangate_full,plan_and_solve,40,all_requests,378934.000,0.500186
plangate_full,plan_and_solve,40,all_requests,379734.000,0.500559
plangate_full,plan_and_solve,40,all_requests,379898.000,0.500931
plangate_full,plan_and_solve,40,all_requests,380077.000,0.501304
plangate_full,plan_and_solve,40,all_requests,380144.000,0.501676
plangate_full,plan_and_solve,40,all_requests,380496.000,0.502048
plangate_full,plan_and_solve,40,all_requests,380771.000,0.502421
plangate_full,plan_and_solve,40,all_requests,382237.000,0.502793
plangate_full,plan_and_solve,40,all_requests,382637.000,0.503166
plangate_full,plan_and_solve,40,all_requests,383319.000,0.503538
plangate_full,plan_and_solve,40,all_requests,383706.000,0.503911
plangate_full,plan_and_solve,40,all_requests,384377.000,0.504283
plangate_full,plan_and_solve,40,all_requests,385903.000,0.504655
plangate_full,plan_and_solve,40,all_requests,387649.000,0.505028
plangate_full,plan_and_solve,40,all_requests,387709.000,0.505400
plangate_full,plan_and_solve,40,all_requests,388391.000,0.505773
plangate_full,plan_and_solve,40,all_requests,390258.000,0.506145
plangate_full,plan_and_solve,40,all_requests,390485.000,0.506518
plangate_full,plan_and_solve,40,all_requests,390982.000,0.506890
plangate_full,plan_and_solve,40,all_requests,392343.000,0.507263
plangate_full,plan_and_solve,40,all_requests,392961.000,0.507635
plangate_full,plan_and_solve,40,all_requests,393039.000,0.508007
plangate_full,plan_and_solve,40,all_requests,393760.000,0.508380
plangate_full,plan_and_solve,40,all_requests,394298.000,0.508752
plangate_full,plan_and_solve,40,all_requests,394483.000,0.509125
plangate_full,plan_and_solve,40,all_requests,395188.000,0.509497
plangate_full,plan_and_solve,40,all_requests,395579.000,0.509870
plangate_full,plan_and_solve,40,all_requests,395748.000,0.510242
plangate_full,plan_and_solve,40,all_requests,396284.000,0.510615
plangate_full,plan_and_solve,40,all_requests,397206.000,0.510987
plangate_full,plan_and_solve,40,all_requests,397494.000,0.511359
plangate_full,plan_and_solve,40,all_requests,399488.000,0.511732
plangate_full,plan_and_solve,40,all_requests,401999.000,0.512104
plangate_full,plan_and_solve,40,all_requests,402292.000,0.512477
plangate_full,plan_and_solve,40,all_requests,402758.000,0.512849
plangate_full,plan_and_solve,40,all_requests,403227.000,0.513222
plangate_full,plan_and_solve,40,all_requests,403328.000,0.513594
plangate_full,plan_and_solve,40,all_requests,403401.000,0.513966
plangate_full,plan_and_solve,40,all_requests,405042.000,0.514339
plangate_full,plan_and_solve,40,all_requests,405397.000,0.514711
plangate_full,plan_and_solve,40,all_requests,405935.000,0.515084
plangate_full,plan_and_solve,40,all_requests,406458.000,0.515456
plangate_full,plan_and_solve,40,all_requests,406745.000,0.515829
plangate_full,plan_and_solve,40,all_requests,406971.000,0.516201
plangate_full,plan_and_solve,40,all_requests,407028.000,0.516574
plangate_full,plan_and_solve,40,all_requests,408998.000,0.516946
plangate_full,plan_and_solve,40,all_requests,410536.000,0.517318
plangate_full,plan_and_solve,40,all_requests,410698.000,0.517691
plangate_full,plan_and_solve,40,all_requests,411034.000,0.518063
plangate_full,plan_and_solve,40,all_requests,413982.000,0.518436
plangate_full,plan_and_solve,40,all_requests,414043.000,0.518808
plangate_full,plan_and_solve,40,all_requests,414432.000,0.519181
plangate_full,plan_and_solve,40,all_requests,415396.000,0.519553
plangate_full,plan_and_solve,40,all_requests,415501.000,0.519926
plangate_full,plan_and_solve,40,all_requests,415815.000,0.520298
plangate_full,plan_and_solve,40,all_requests,416352.000,0.520670
plangate_full,plan_and_solve,40,all_requests,418263.000,0.521043
plangate_full,plan_and_solve,40,all_requests,418540.000,0.521415
plangate_full,plan_and_solve,40,all_requests,420745.000,0.521788
plangate_full,plan_and_solve,40,all_requests,420796.000,0.522160
plangate_full,plan_and_solve,40,all_requests,420849.000,0.522533
plangate_full,plan_and_solve,40,all_requests,421475.000,0.522905
plangate_full,plan_and_solve,40,all_requests,421669.000,0.523277
plangate_full,plan_and_solve,40,all_requests,422361.000,0.523650
plangate_full,plan_and_solve,40,all_requests,423224.000,0.524022
plangate_full,plan_and_solve,40,all_requests,424045.000,0.524395
plangate_full,plan_and_solve,40,all_requests,424557.000,0.524767
plangate_full,plan_and_solve,40,all_requests,424732.000,0.525140
plangate_full,plan_and_solve,40,all_requests,425436.000,0.525512
plangate_full,plan_and_solve,40,all_requests,426252.000,0.525885
plangate_full,plan_and_solve,40,all_requests,426484.000,0.526257
plangate_full,plan_and_solve,40,all_requests,427292.000,0.526629
plangate_full,plan_and_solve,40,all_requests,427438.000,0.527002
plangate_full,plan_and_solve,40,all_requests,427664.000,0.527374
plangate_full,plan_and_solve,40,all_requests,428220.000,0.527747
plangate_full,plan_and_solve,40,all_requests,428323.000,0.528119
plangate_full,plan_and_solve,40,all_requests,428902.000,0.528492
plangate_full,plan_and_solve,40,all_requests,429627.000,0.528864
plangate_full,plan_and_solve,40,all_requests,430021.000,0.529236
plangate_full,plan_and_solve,40,all_requests,430108.000,0.529609
plangate_full,plan_and_solve,40,all_requests,430789.000,0.529981
plangate_full,plan_and_solve,40,all_requests,430967.000,0.530354
plangate_full,plan_and_solve,40,all_requests,431291.000,0.530726
plangate_full,plan_and_solve,40,all_requests,431554.000,0.531099
plangate_full,plan_and_solve,40,all_requests,432930.000,0.531471
plangate_full,plan_and_solve,40,all_requests,432953.000,0.531844
plangate_full,plan_and_solve,40,all_requests,433139.000,0.532216
plangate_full,plan_and_solve,40,all_requests,433223.000,0.532588
plangate_full,plan_and_solve,40,all_requests,434458.000,0.532961
plangate_full,plan_and_solve,40,all_requests,436558.000,0.533333
plangate_full,plan_and_solve,40,all_requests,436763.000,0.533706
plangate_full,plan_and_solve,40,all_requests,437198.000,0.534078
plangate_full,plan_and_solve,40,all_requests,437353.000,0.534451
plangate_full,plan_and_solve,40,all_requests,437484.000,0.534823
plangate_full,plan_and_solve,40,all_requests,438115.000,0.535196
plangate_full,plan_and_solve,40,all_requests,438480.000,0.535568
plangate_full,plan_and_solve,40,all_requests,438843.000,0.535940
plangate_full,plan_and_solve,40,all_requests,439111.000,0.536313
plangate_full,plan_and_solve,40,all_requests,439294.000,0.536685
plangate_full,plan_and_solve,40,all_requests,441450.000,0.537058
plangate_full,plan_and_solve,40,all_requests,441536.000,0.537430
plangate_full,plan_and_solve,40,all_requests,441714.000,0.537803
plangate_full,plan_and_solve,40,all_requests,443950.000,0.538175
plangate_full,plan_and_solve,40,all_requests,444653.000,0.538547
plangate_full,plan_and_solve,40,all_requests,446632.000,0.538920
plangate_full,plan_and_solve,40,all_requests,447019.000,0.539292
plangate_full,plan_and_solve,40,all_requests,448692.000,0.539665
plangate_full,plan_and_solve,40,all_requests,448965.000,0.540037
plangate_full,plan_and_solve,40,all_requests,449065.000,0.540410
plangate_full,plan_and_solve,40,all_requests,453221.000,0.540782
plangate_full,plan_and_solve,40,all_requests,453993.000,0.541155
plangate_full,plan_and_solve,40,all_requests,454018.000,0.541527
plangate_full,plan_and_solve,40,all_requests,455361.000,0.541899
plangate_full,plan_and_solve,40,all_requests,456174.000,0.542272
plangate_full,plan_and_solve,40,all_requests,456440.000,0.542644
plangate_full,plan_and_solve,40,all_requests,457514.000,0.543017
plangate_full,plan_and_solve,40,all_requests,457931.000,0.543389
plangate_full,plan_and_solve,40,all_requests,458204.000,0.543762
plangate_full,plan_and_solve,40,all_requests,458256.000,0.544134
plangate_full,plan_and_solve,40,all_requests,458329.000,0.544507
plangate_full,plan_and_solve,40,all_requests,458381.000,0.544879
plangate_full,plan_and_solve,40,all_requests,459770.000,0.545251
plangate_full,plan_and_solve,40,all_requests,460655.000,0.545624
plangate_full,plan_and_solve,40,all_requests,461075.000,0.545996
plangate_full,plan_and_solve,40,all_requests,461118.000,0.546369
plangate_full,plan_and_solve,40,all_requests,462770.000,0.546741
plangate_full,plan_and_solve,40,all_requests,463063.000,0.547114
plangate_full,plan_and_solve,40,all_requests,465030.000,0.547486
plangate_full,plan_and_solve,40,all_requests,465676.000,0.547858
plangate_full,plan_and_solve,40,all_requests,466277.000,0.548231
plangate_full,plan_and_solve,40,all_requests,466385.000,0.548603
plangate_full,plan_and_solve,40,all_requests,468272.000,0.548976
plangate_full,plan_and_solve,40,all_requests,468976.000,0.549348
plangate_full,plan_and_solve,40,all_requests,469580.000,0.549721
plangate_full,plan_and_solve,40,all_requests,470091.000,0.550093
plangate_full,plan_and_solve,40,all_requests,470547.000,0.550466
plangate_full,plan_and_solve,40,all_requests,470744.000,0.550838
plangate_full,plan_and_solve,40,all_requests,471504.000,0.551210
plangate_full,plan_and_solve,40,all_requests,472944.000,0.551583
plangate_full,plan_and_solve,40,all_requests,474747.000,0.551955
plangate_full,plan_and_solve,40,all_requests,475489.000,0.552328
plangate_full,plan_and_solve,40,all_requests,476189.000,0.552700
plangate_full,plan_and_solve,40,all_requests,476837.000,0.553073
plangate_full,plan_and_solve,40,all_requests,477167.000,0.553445
plangate_full,plan_and_solve,40,all_requests,479821.000,0.553818
plangate_full,plan_and_solve,40,all_requests,483473.000,0.554190
plangate_full,plan_and_solve,40,all_requests,484622.000,0.554562
plangate_full,plan_and_solve,40,all_requests,485708.000,0.554935
plangate_full,plan_and_solve,40,all_requests,485888.000,0.555307
plangate_full,plan_and_solve,40,all_requests,486947.000,0.555680
plangate_full,plan_and_solve,40,all_requests,487338.000,0.556052
plangate_full,plan_and_solve,40,all_requests,487860.000,0.556425
plangate_full,plan_and_solve,40,all_requests,489072.000,0.556797
plangate_full,plan_and_solve,40,all_requests,489383.000,0.557169
plangate_full,plan_and_solve,40,all_requests,490093.000,0.557542
plangate_full,plan_and_solve,40,all_requests,491937.000,0.557914
plangate_full,plan_and_solve,40,all_requests,492323.000,0.558287
plangate_full,plan_and_solve,40,all_requests,492764.000,0.558659
plangate_full,plan_and_solve,40,all_requests,493343.000,0.559032
plangate_full,plan_and_solve,40,all_requests,493663.000,0.559404
plangate_full,plan_and_solve,40,all_requests,493943.000,0.559777
plangate_full,plan_and_solve,40,all_requests,494274.000,0.560149
plangate_full,plan_and_solve,40,all_requests,494397.000,0.560521
plangate_full,plan_and_solve,40,all_requests,495105.000,0.560894
plangate_full,plan_and_solve,40,all_requests,495281.000,0.561266
plangate_full,plan_and_solve,40,all_requests,495556.000,0.561639
plangate_full,plan_and_solve,40,all_requests,496055.000,0.562011
plangate_full,plan_and_solve,40,all_requests,496206.000,0.562384
plangate_full,plan_and_solve,40,all_requests,496292.000,0.562756
plangate_full,plan_and_solve,40,all_requests,496788.000,0.563128
plangate_full,plan_and_solve,40,all_requests,496803.000,0.563501
plangate_full,plan_and_solve,40,all_requests,497300.000,0.563873
plangate_full,plan_and_solve,40,all_requests,498011.000,0.564246
plangate_full,plan_and_solve,40,all_requests,498364.000,0.564618
plangate_full,plan_and_solve,40,all_requests,498723.000,0.564991
plangate_full,plan_and_solve,40,all_requests,499302.000,0.565363
plangate_full,plan_and_solve,40,all_requests,499476.000,0.565736
plangate_full,plan_and_solve,40,all_requests,500174.000,0.566108
plangate_full,plan_and_solve,40,all_requests,500352.000,0.566480
plangate_full,plan_and_solve,40,all_requests,500969.000,0.566853
plangate_full,plan_and_solve,40,all_requests,501033.000,0.567225
plangate_full,plan_and_solve,40,all_requests,501642.000,0.567598
plangate_full,plan_and_solve,40,all_requests,502247.000,0.567970
plangate_full,plan_and_solve,40,all_requests,502552.000,0.568343
plangate_full,plan_and_solve,40,all_requests,505210.000,0.568715
plangate_full,plan_and_solve,40,all_requests,505871.000,0.569088
plangate_full,plan_and_solve,40,all_requests,506175.000,0.569460
plangate_full,plan_and_solve,40,all_requests,506449.000,0.569832
plangate_full,plan_and_solve,40,all_requests,506754.000,0.570205
plangate_full,plan_and_solve,40,all_requests,508296.000,0.570577
plangate_full,plan_and_solve,40,all_requests,510075.000,0.570950
plangate_full,plan_and_solve,40,all_requests,510618.000,0.571322
plangate_full,plan_and_solve,40,all_requests,510796.000,0.571695
plangate_full,plan_and_solve,40,all_requests,511336.000,0.572067
plangate_full,plan_and_solve,40,all_requests,511444.000,0.572439
plangate_full,plan_and_solve,40,all_requests,511496.000,0.572812
plangate_full,plan_and_solve,40,all_requests,512196.000,0.573184
plangate_full,plan_and_solve,40,all_requests,512340.000,0.573557
plangate_full,plan_and_solve,40,all_requests,512485.000,0.573929
plangate_full,plan_and_solve,40,all_requests,513342.000,0.574302
plangate_full,plan_and_solve,40,all_requests,513384.000,0.574674
plangate_full,plan_and_solve,40,all_requests,513527.000,0.575047
plangate_full,plan_and_solve,40,all_requests,513604.000,0.575419
plangate_full,plan_and_solve,40,all_requests,513906.000,0.575791
plangate_full,plan_and_solve,40,all_requests,514762.000,0.576164
plangate_full,plan_and_solve,40,all_requests,515385.000,0.576536
plangate_full,plan_and_solve,40,all_requests,516825.000,0.576909
plangate_full,plan_and_solve,40,all_requests,517121.000,0.577281
plangate_full,plan_and_solve,40,all_requests,517399.000,0.577654
plangate_full,plan_and_solve,40,all_requests,518325.000,0.578026
plangate_full,plan_and_solve,40,all_requests,518739.000,0.578399
plangate_full,plan_and_solve,40,all_requests,518814.000,0.578771
plangate_full,plan_and_solve,40,all_requests,519681.000,0.579143
plangate_full,plan_and_solve,40,all_requests,520291.000,0.579516
plangate_full,plan_and_solve,40,all_requests,520316.000,0.579888
plangate_full,plan_and_solve,40,all_requests,520692.000,0.580261
plangate_full,plan_and_solve,40,all_requests,521341.000,0.580633
plangate_full,plan_and_solve,40,all_requests,522145.000,0.581006
plangate_full,plan_and_solve,40,all_requests,523225.000,0.581378
plangate_full,plan_and_solve,40,all_requests,523963.000,0.581750
plangate_full,plan_and_solve,40,all_requests,524352.000,0.582123
plangate_full,plan_and_solve,40,all_requests,524833.000,0.582495
plangate_full,plan_and_solve,40,all_requests,525210.000,0.582868
plangate_full,plan_and_solve,40,all_requests,525903.000,0.583240
plangate_full,plan_and_solve,40,all_requests,527852.000,0.583613
plangate_full,plan_and_solve,40,all_requests,528404.000,0.583985
plangate_full,plan_and_solve,40,all_requests,528880.000,0.584358
plangate_full,plan_and_solve,40,all_requests,528909.000,0.584730
plangate_full,plan_and_solve,40,all_requests,530915.000,0.585102
plangate_full,plan_and_solve,40,all_requests,531548.000,0.585475
plangate_full,plan_and_solve,40,all_requests,531748.000,0.585847
plangate_full,plan_and_solve,40,all_requests,531991.000,0.586220
plangate_full,plan_and_solve,40,all_requests,532560.000,0.586592
plangate_full,plan_and_solve,40,all_requests,532717.000,0.586965
plangate_full,plan_and_solve,40,all_requests,533132.000,0.587337
plangate_full,plan_and_solve,40,all_requests,535241.000,0.587709
plangate_full,plan_and_solve,40,all_requests,535350.000,0.588082
plangate_full,plan_and_solve,40,all_requests,535438.000,0.588454
plangate_full,plan_and_solve,40,all_requests,536128.000,0.588827
plangate_full,plan_and_solve,40,all_requests,536828.000,0.589199
plangate_full,plan_and_solve,40,all_requests,537914.000,0.589572
plangate_full,plan_and_solve,40,all_requests,538289.000,0.589944
plangate_full,plan_and_solve,40,all_requests,538986.000,0.590317
plangate_full,plan_and_solve,40,all_requests,539025.000,0.590689
plangate_full,plan_and_solve,40,all_requests,539052.000,0.591061
plangate_full,plan_and_solve,40,all_requests,539959.000,0.591434
plangate_full,plan_and_solve,40,all_requests,542057.000,0.591806
plangate_full,plan_and_solve,40,all_requests,542847.000,0.592179
plangate_full,plan_and_solve,40,all_requests,543953.000,0.592551
plangate_full,plan_and_solve,40,all_requests,544518.000,0.592924
plangate_full,plan_and_solve,40,all_requests,546638.000,0.593296
plangate_full,plan_and_solve,40,all_requests,548757.000,0.593669
plangate_full,plan_and_solve,40,all_requests,548911.000,0.594041
plangate_full,plan_and_solve,40,all_requests,551544.000,0.594413
plangate_full,plan_and_solve,40,all_requests,552362.000,0.594786
plangate_full,plan_and_solve,40,all_requests,555660.000,0.595158
plangate_full,plan_and_solve,40,all_requests,556932.000,0.595531
plangate_full,plan_and_solve,40,all_requests,557103.000,0.595903
plangate_full,plan_and_solve,40,all_requests,557754.000,0.596276
plangate_full,plan_and_solve,40,all_requests,557870.000,0.596648
plangate_full,plan_and_solve,40,all_requests,558007.000,0.597020
plangate_full,plan_and_solve,40,all_requests,558473.000,0.597393
plangate_full,plan_and_solve,40,all_requests,558525.000,0.597765
plangate_full,plan_and_solve,40,all_requests,559473.000,0.598138
plangate_full,plan_and_solve,40,all_requests,559557.000,0.598510
plangate_full,plan_and_solve,40,all_requests,559982.000,0.598883
plangate_full,plan_and_solve,40,all_requests,561113.000,0.599255
plangate_full,plan_and_solve,40,all_requests,562069.000,0.599628
plangate_full,plan_and_solve,40,all_requests,563223.000,0.600000
plangate_full,plan_and_solve,40,all_requests,563929.000,0.600372
plangate_full,plan_and_solve,40,all_requests,564282.000,0.600745
plangate_full,plan_and_solve,40,all_requests,565953.000,0.601117
plangate_full,plan_and_solve,40,all_requests,567038.000,0.601490
plangate_full,plan_and_solve,40,all_requests,567932.000,0.601862
plangate_full,plan_and_solve,40,all_requests,569111.000,0.602235
plangate_full,plan_and_solve,40,all_requests,569213.000,0.602607
plangate_full,plan_and_solve,40,all_requests,569482.000,0.602980
plangate_full,plan_and_solve,40,all_requests,569948.000,0.603352
plangate_full,plan_and_solve,40,all_requests,572507.000,0.603724
plangate_full,plan_and_solve,40,all_requests,575096.000,0.604097
plangate_full,plan_and_solve,40,all_requests,575525.000,0.604469
plangate_full,plan_and_solve,40,all_requests,576335.000,0.604842
plangate_full,plan_and_solve,40,all_requests,577145.000,0.605214
plangate_full,plan_and_solve,40,all_requests,577977.000,0.605587
plangate_full,plan_and_solve,40,all_requests,579179.000,0.605959
plangate_full,plan_and_solve,40,all_requests,579588.000,0.606331
plangate_full,plan_and_solve,40,all_requests,580892.000,0.606704
plangate_full,plan_and_solve,40,all_requests,581172.000,0.607076
plangate_full,plan_and_solve,40,all_requests,581588.000,0.607449
plangate_full,plan_and_solve,40,all_requests,581732.000,0.607821
plangate_full,plan_and_solve,40,all_requests,583037.000,0.608194
plangate_full,plan_and_solve,40,all_requests,583173.000,0.608566
plangate_full,plan_and_solve,40,all_requests,583620.000,0.608939
plangate_full,plan_and_solve,40,all_requests,583860.000,0.609311
plangate_full,plan_and_solve,40,all_requests,584668.000,0.609683
plangate_full,plan_and_solve,40,all_requests,586027.000,0.610056
plangate_full,plan_and_solve,40,all_requests,586233.000,0.610428
plangate_full,plan_and_solve,40,all_requests,586599.000,0.610801
plangate_full,plan_and_solve,40,all_requests,587078.000,0.611173
plangate_full,plan_and_solve,40,all_requests,588533.000,0.611546
plangate_full,plan_and_solve,40,all_requests,588654.000,0.611918
plangate_full,plan_and_solve,40,all_requests,590186.000,0.612291
plangate_full,plan_and_solve,40,all_requests,591329.000,0.612663
plangate_full,plan_and_solve,40,all_requests,592045.000,0.613035
plangate_full,plan_and_solve,40,all_requests,592307.000,0.613408
plangate_full,plan_and_solve,40,all_requests,593597.000,0.613780
plangate_full,plan_and_solve,40,all_requests,594254.000,0.614153
plangate_full,plan_and_solve,40,all_requests,594988.000,0.614525
plangate_full,plan_and_solve,40,all_requests,595689.000,0.614898
plangate_full,plan_and_solve,40,all_requests,595911.000,0.615270
plangate_full,plan_and_solve,40,all_requests,596651.000,0.615642
plangate_full,plan_and_solve,40,all_requests,596749.000,0.616015
plangate_full,plan_and_solve,40,all_requests,596872.000,0.616387
plangate_full,plan_and_solve,40,all_requests,598345.000,0.616760
plangate_full,plan_and_solve,40,all_requests,599194.000,0.617132
plangate_full,plan_and_solve,40,all_requests,599842.000,0.617505
plangate_full,plan_and_solve,40,all_requests,600105.000,0.617877
plangate_full,plan_and_solve,40,all_requests,600591.000,0.618250
plangate_full,plan_and_solve,40,all_requests,600978.000,0.618622
plangate_full,plan_and_solve,40,all_requests,602765.000,0.618994
plangate_full,plan_and_solve,40,all_requests,603959.000,0.619367
plangate_full,plan_and_solve,40,all_requests,604247.000,0.619739
plangate_full,plan_and_solve,40,all_requests,604760.000,0.620112
plangate_full,plan_and_solve,40,all_requests,605017.000,0.620484
plangate_full,plan_and_solve,40,all_requests,605032.000,0.620857
plangate_full,plan_and_solve,40,all_requests,605863.000,0.621229
plangate_full,plan_and_solve,40,all_requests,606860.000,0.621601
plangate_full,plan_and_solve,40,all_requests,608204.000,0.621974
plangate_full,plan_and_solve,40,all_requests,608641.000,0.622346
plangate_full,plan_and_solve,40,all_requests,609055.000,0.622719
plangate_full,plan_and_solve,40,all_requests,609908.000,0.623091
plangate_full,plan_and_solve,40,all_requests,610756.000,0.623464
plangate_full,plan_and_solve,40,all_requests,611871.000,0.623836
plangate_full,plan_and_solve,40,all_requests,612321.000,0.624209
plangate_full,plan_and_solve,40,all_requests,612427.000,0.624581
plangate_full,plan_and_solve,40,all_requests,614033.000,0.624953
plangate_full,plan_and_solve,40,all_requests,614097.000,0.625326
plangate_full,plan_and_solve,40,all_requests,615633.000,0.625698
plangate_full,plan_and_solve,40,all_requests,616909.000,0.626071
plangate_full,plan_and_solve,40,all_requests,616947.000,0.626443
plangate_full,plan_and_solve,40,all_requests,617121.000,0.626816
plangate_full,plan_and_solve,40,all_requests,617237.000,0.627188
plangate_full,plan_and_solve,40,all_requests,617326.000,0.627561
plangate_full,plan_and_solve,40,all_requests,617327.000,0.627933
plangate_full,plan_and_solve,40,all_requests,618228.000,0.628305
plangate_full,plan_and_solve,40,all_requests,619646.000,0.628678
plangate_full,plan_and_solve,40,all_requests,621042.000,0.629050
plangate_full,plan_and_solve,40,all_requests,622036.000,0.629423
plangate_full,plan_and_solve,40,all_requests,623550.000,0.629795
plangate_full,plan_and_solve,40,all_requests,623648.000,0.630168
plangate_full,plan_and_solve,40,all_requests,623953.000,0.630540
plangate_full,plan_and_solve,40,all_requests,625354.000,0.630912
plangate_full,plan_and_solve,40,all_requests,625367.000,0.631285
plangate_full,plan_and_solve,40,all_requests,625469.000,0.631657
plangate_full,plan_and_solve,40,all_requests,626083.000,0.632030
plangate_full,plan_and_solve,40,all_requests,626372.000,0.632402
plangate_full,plan_and_solve,40,all_requests,627383.000,0.632775
plangate_full,plan_and_solve,40,all_requests,627403.000,0.633147
plangate_full,plan_and_solve,40,all_requests,628219.000,0.633520
plangate_full,plan_and_solve,40,all_requests,628229.000,0.633892
plangate_full,plan_and_solve,40,all_requests,628280.000,0.634264
plangate_full,plan_and_solve,40,all_requests,628410.000,0.634637
plangate_full,plan_and_solve,40,all_requests,628875.000,0.635009
plangate_full,plan_and_solve,40,all_requests,629183.000,0.635382
plangate_full,plan_and_solve,40,all_requests,629476.000,0.635754
plangate_full,plan_and_solve,40,all_requests,630593.000,0.636127
plangate_full,plan_and_solve,40,all_requests,630730.000,0.636499
plangate_full,plan_and_solve,40,all_requests,630874.000,0.636872
plangate_full,plan_and_solve,40,all_requests,630976.000,0.637244
plangate_full,plan_and_solve,40,all_requests,631146.000,0.637616
plangate_full,plan_and_solve,40,all_requests,633063.000,0.637989
plangate_full,plan_and_solve,40,all_requests,633325.000,0.638361
plangate_full,plan_and_solve,40,all_requests,635516.000,0.638734
plangate_full,plan_and_solve,40,all_requests,636009.000,0.639106
plangate_full,plan_and_solve,40,all_requests,639657.000,0.639479
plangate_full,plan_and_solve,40,all_requests,640518.000,0.639851
plangate_full,plan_and_solve,40,all_requests,641355.000,0.640223
plangate_full,plan_and_solve,40,all_requests,641643.000,0.640596
plangate_full,plan_and_solve,40,all_requests,641837.000,0.640968
plangate_full,plan_and_solve,40,all_requests,641853.000,0.641341
plangate_full,plan_and_solve,40,all_requests,642100.000,0.641713
plangate_full,plan_and_solve,40,all_requests,642585.000,0.642086
plangate_full,plan_and_solve,40,all_requests,642909.000,0.642458
plangate_full,plan_and_solve,40,all_requests,643068.000,0.642831
plangate_full,plan_and_solve,40,all_requests,643209.000,0.643203
plangate_full,plan_and_solve,40,all_requests,644635.000,0.643575
plangate_full,plan_and_solve,40,all_requests,644783.000,0.643948
plangate_full,plan_and_solve,40,all_requests,645384.000,0.644320
plangate_full,plan_and_solve,40,all_requests,646112.000,0.644693
plangate_full,plan_and_solve,40,all_requests,646136.000,0.645065
plangate_full,plan_and_solve,40,all_requests,647673.000,0.645438
plangate_full,plan_and_solve,40,all_requests,648630.000,0.645810
plangate_full,plan_and_solve,40,all_requests,649865.000,0.646182
plangate_full,plan_and_solve,40,all_requests,652157.000,0.646555
plangate_full,plan_and_solve,40,all_requests,653300.000,0.646927
plangate_full,plan_and_solve,40,all_requests,654810.000,0.647300
plangate_full,plan_and_solve,40,all_requests,655343.000,0.647672
plangate_full,plan_and_solve,40,all_requests,655872.000,0.648045
plangate_full,plan_and_solve,40,all_requests,655980.000,0.648417
plangate_full,plan_and_solve,40,all_requests,656017.000,0.648790
plangate_full,plan_and_solve,40,all_requests,656336.000,0.649162
plangate_full,plan_and_solve,40,all_requests,657644.000,0.649534
plangate_full,plan_and_solve,40,all_requests,658656.000,0.649907
plangate_full,plan_and_solve,40,all_requests,658964.000,0.650279
plangate_full,plan_and_solve,40,all_requests,662236.000,0.650652
plangate_full,plan_and_solve,40,all_requests,664795.000,0.651024
plangate_full,plan_and_solve,40,all_requests,666058.000,0.651397
plangate_full,plan_and_solve,40,all_requests,666572.000,0.651769
plangate_full,plan_and_solve,40,all_requests,666931.000,0.652142
plangate_full,plan_and_solve,40,all_requests,667655.000,0.652514
plangate_full,plan_and_solve,40,all_requests,668499.000,0.652886
plangate_full,plan_and_solve,40,all_requests,668668.000,0.653259
plangate_full,plan_and_solve,40,all_requests,668749.000,0.653631
plangate_full,plan_and_solve,40,all_requests,669546.000,0.654004
plangate_full,plan_and_solve,40,all_requests,669555.000,0.654376
plangate_full,plan_and_solve,40,all_requests,669959.000,0.654749
plangate_full,plan_and_solve,40,all_requests,670835.000,0.655121
plangate_full,plan_and_solve,40,all_requests,672845.000,0.655493
plangate_full,plan_and_solve,40,all_requests,674534.000,0.655866
plangate_full,plan_and_solve,40,all_requests,677542.000,0.656238
plangate_full,plan_and_solve,40,all_requests,677561.000,0.656611
plangate_full,plan_and_solve,40,all_requests,678775.000,0.656983
plangate_full,plan_and_solve,40,all_requests,678917.000,0.657356
plangate_full,plan_and_solve,40,all_requests,679759.000,0.657728
plangate_full,plan_and_solve,40,all_requests,680728.000,0.658101
plangate_full,plan_and_solve,40,all_requests,682045.000,0.658473
plangate_full,plan_and_solve,40,all_requests,683631.000,0.658845
plangate_full,plan_and_solve,40,all_requests,684137.000,0.659218
plangate_full,plan_and_solve,40,all_requests,685111.000,0.659590
plangate_full,plan_and_solve,40,all_requests,685529.000,0.659963
plangate_full,plan_and_solve,40,all_requests,686094.000,0.660335
plangate_full,plan_and_solve,40,all_requests,686604.000,0.660708
plangate_full,plan_and_solve,40,all_requests,687255.000,0.661080
plangate_full,plan_and_solve,40,all_requests,687601.000,0.661453
